zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,website,maxAge,address1,fax,industry,address2,symbol,compensationAsOfEpochDate
13340,Industrials,2312.0,"PT Waskita Karya (Persero) Tbk, together with its subsidiaries, engages in the engineering, procurement, and construction (EPC) works in Indonesia. It undertakes building projects, airports, regional development projects; civil non-road and bridge infrastructure projects, such as dams, water structures, ports, and others; and road and bridge civil infrastructure projects, including roads, bridges, LRT, railways, and others. The company also engages in the EPC projects comprising power plants, industrial plants, smelters, water transmission and distribution, electricity, oil and gas, and others. In addition, it is involved in the hotel management business; building and equipment rental business; and production of precast concrete. Further, the company builds, operates, and invests in various toll roads; and develops real estate properties, as well as operates power plants. PT Waskita Karya (Persero) Tbk was founded in 1961 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 850 8510,Indonesia,https://www.waskita.co.id,86400,Gedung Waskita Heritage,62 21 850 8506,Engineering & Construction,Jl. MT Haryono Kav. No.10 Cawang,WSKT.JK,1640908800.0
10220,Consumer Defensive,6844.0,"PT Diamond Food Indonesia Tbk manufactures and distributes consumer goods in Indonesia. Its products include milk and cheese products, juices, chocolates, yogurts, ice creams, dressings, bakery, and other products. The company is also involved in the production and processing of dairy-based products and frozen food products, as well as meats and seasonings; trading and distribution of food and beverage products, and non-food equipment and supplies; and retail of food and beverage products. PT Diamond Food Indonesia Tbk was founded in 1995 and is headquartered in Central Jakarta, Indonesia.",Jakarta Pusat,62 21 2864 9888,Indonesia,https://www.diamond.co.id,86400,Gedung TCC Batavia Tower One,,Packaged Foods,15th Floor Unit 03 & 05 Jl. KH Mas Mansyur Kav. 126,DMND.JK,
60262,Financial Services,777.0,"PT Bank Maspion Indonesia Tbk provides various banking products and services. It offers savings and current accounts; deposit products; working capital, investment, consumer, and general personal loans; remittance services; and trade finance services, such as letters of credit and bank guarantee services. The company also provides automatic teller machines (ATM), Internet and mobile banking, payroll, safe deposit box, and transfer services. As of December 31, 2021, it had 12 branches, 25 sub-branches, 7 cash offices, 2 small and medium enterprise functional offices, 7 mobile cash, 70 ATMs, and 4 cash recycling machines located at Surabaya, Jakarta, Tangerang, Semarang, Denpasar, Medan, Bandung, Makassar, Malang, Solo, Purwokerto, and Palembang. The company was founded in 1989 and is headquartered in Surabaya, Indonesia. PT Bank Maspion Indonesia Tbk operates as a subsidiary of PT Alim Investindo.",Surabaya,62 31 535 6123,Indonesia,https://www.bankmaspion.co.id,86400,Jalan Basuki Rahmat No. 50-54,62 31 535 6122,Banks—Regional,,BMAS.JK,
12940,Industrials,27.0,"PT Telefast Indonesia Tbk, together with its subsidiaries, develops human resources and supply chain management solutions in Indonesia. The company provides HR-KU, a human resources information system application, which facilitates various human resources activities and offers human resource management systems for developing companies; and work booths. Its HR-KU provide various modules, such as attendance, leaves, reimbursement, TAS, employee database and information, internal bulletin, and digital store modules. The company also offers manpower supply solutions; telecommunication products; payment point online bank services; and Fastpoint, an express business with a container concept that provides SiCepat Ekspres drop point network services; and other products and services. In addition, it engages in the trading, land transportation, tourism, and logistics businesses; provision of information technology and other computer services; and vehicle rental activities. PT Telefast Indonesia Tbk was founded in 2008 and is based in Jakarta Selatan, Indonesia.",Jakarta Selatan,62 21 579 3356,Indonesia,https://telefast.co.id,86400,Gedung Mal Ambasador Lt. 5 No. 5,62 21 576 6691,Staffing & Employment Services,Jalan Prof. Dr. Satrio No. 65 Kelurahan Karet Kuningan Kecamatan Setiabudi,TFAS.JK,
12950,Real Estate,312.0,"PT Pollux Properties Indonesia Tbk operates as a property developer in Indonesia. It operates through Office, Rent Office Room, Apartment, Hotel, Mall, and Others segments. The company develops apartments, condominiums, offices, shopping centers, hospitals, hotels, convention centers, housing, and industrial estates. It also purchases, sells, leases, and operates real estate properties, as well as offers real estate services, such as agents, real estate brokers, and purchasing intermediaries. In addition, the company provides specialist clinic, general polyclinic, medical center, and stem cell laboratory services. Further, it engages in the construction, mining, and transportation businesses. The company was founded in 2014 and is headquartered in South Jakarta, Indonesia. PT Pollux Properties Indonesia Tbk is a subsidiary of PT Borneo Melawai Perkasa.",Jakarta Selatan,62 21 2918 3111,Indonesia,https://pollux.co.id,86400,Noble House,,Real Estate—Development,"36th Floor #01, Jalan Dr. Ide Anak Agung Gde Agung Kav. E.4.2 No. 2, Mega Kuningan",POLL.JK,
10350,Communication Services,420.0,"PT Inti Bangun Sejahtera Tbk provides telecommunication network services in Indonesia. It rents and maintains telecommunication towers. The company's products include Build to Suit (B2S), a leasing space inside telecommunications infrastructure in the form of constructing towers; co-location, a leasing space for base transceiver station; telecommunication infrastructure in the form of BTS Hotel; and microcell pole with fiber optic network. Its products also comprise Metro-E, a data network solution, which can be used to serve the bandwidth requirements of telecom operators; Cluster Based, an integrated indoor and outdoor coverage solution for wireless mobile service in clustered area with indoor and outdoor distributed antenna systems; and bandwidth capacity to connect data services in one location. In addition, the company offers Internet service solutions; and fiber to home or building infrastructure services. PT Inti Bangun Sejahtera Tbk was founded in 2006 and is headquartered in Jakarta Pusat, Indonesia.",Jakarta Pusat,62 21 3193 5919,Indonesia,https://www.ibstower.com,86400,Jalan Riau No. 23,62 21 390 3473,Telecom Services,Menteng,IBST.JK,
10430,Healthcare,2915.0,"PT Prodia Widyahusada Tbk provides private clinical laboratory services. The company offers laboratory, panel test, and other diagnostics support services. As of December 31, 2021, it operated 259 outlets comprising 10 Prodia Health Care and specialty clinic outlets, 142 clinical lab and medical labs, 98 point of care outlets, and 9 hospital collaboration labs in 34 provinces throughout Indonesia. The company was founded in 1973 and is headquartered in Jakarta Pusat, Indonesia. PT Prodia Widyahusada Tbk is a subsidiary of PT Prodia Utama.",Jakarta Pusat,62 21 314 4182,Indonesia,https://www.prodia.co.id,86400,Prodia Tower,62 21 314 4181,Diagnostics & Research,Jl. Kramat Raya No. 150,PRDA.JK,
20112,Financial Services,1066.0,"PT Bank Mestika Dharma Tbk provides banking products and services in Indonesia. It offers saving accounts, current accounts, and time deposits; and multi-purpose, house, car, and land loans, as well as trade finance, working capital loans, and investment credit services. The company also provides mobile, Internet, and SMS banking; ATM card; safe deposit box; export and import; money changer; telegraphic transfer; money transfer; import tax payment; tax payment facility; e-channel facility; and virtual account services, as well as bancassurance products and services. It operates through 12 branch offices, 41 sub-branch offices, 11 cash offices, and 70 automatic teller machines. The company was incorporated in 1955 and is headquartered in Medan, Indonesia. PT Bank Mestika Dharma Tbk is a subsidiary of PT Mestika Benua Mas.",Medan,62 61 452 5800,Indonesia,https://www.bankmestika.co.id,86400,Mestika Building,62 61 452 7324,Banks—Regional,Jl. H. Zainul Arifin No. 118,BBMD.JK,
14440,Consumer Cyclical,3232.0,"PT Selamat Sempurna Tbk manufactures and sells tools or equipment for vehicles, heavy equipment, and other machinery. It operates through five segments: Filter, Radiator, Body Maker, Trading, and Others. The company offers radiators under the ADR brand; dump hoists and body makers of dump trucks, trailers, mixers, and tanks; rubber, plastisol, brake and fuel pipes, fuel tanks, and mufflers; and air and liquid filters, such as oil, hydraulic, and fuel filters for automotive, commercial, heavy equipment, marine, and industrial applications under the SAKURA brand name. It also manufactures rubber O-rings, polyurethanes, and plastisol adhesives for automotive industries. It exports its products to approximately 120 countries worldwide. The company was founded in 1976 and is headquartered in Jakarta Utara, Indonesia. PT Selamat Sempurna Tbk is a subsidiary of PT Adrindo Intiperkasa.",Jakarta,62 21 661 0033,Indonesia,https://smsm.co.id,86400,Wisma ADR,62 21 669 6237,Auto Parts,Jalan Pluit Raya I No. 1,SMSM.JK,
12950,Consumer Defensive,14527.0,"PT Perusahaan Perkebunan London Sumatra Indonesia Tbk, together with its subsidiaries, engages in the plantation business in Indonesia. The company operates through Oil Palm Products, Rubber, Seeds, and Other Product segments. It offers crude palm oil, rubber, cocoa, tea, and oil palm seeds. The company also develops plantations on behalf of local smallholders. As of December 31, 2021, it had a total planted area of 114,111 hectares comprising 93,853 hectares of palm oil; 16,228 hectares of rubber; and 4,030 hectares of cocoa, tea, and other crops in North Sumatra, South Sumatra, East Kalimantan, North Sulawesi, South Sulawesi, and Java. The company is also involved in the research, processing, trading, marketing, industrial, and agency/representative activities; and invests in agricultural technology and cultivation, as well as agriculture, forestry, and fishery businesses. It exports its products. The company was founded in 1906 and is headquartered in Jakarta Selatan, Indonesia. PT Perusahaan Perkebunan London Sumatra Indonesia Tbk is a subsidiary of PT Salim Ivomas Pratama Tbk.",Jakarta Selatan,62 21 8065 7388,Indonesia,https://www.londonsumatra.com,86400,Ariobimo Sentral Building,62 21 8065 7399,Farm Products,"12th Floor Jl. HR. Rasuna Said Blok X-2 Kav. 5, Kuningan Timur",LSIP.JK,
17530,Consumer Defensive,5441.0,"PT Nippon Indosari Corpindo Tbk manufactures, sells, and distributes breads in Indonesia and the Philippines. The company offers white bread, sweet/filled breads, and cakes under the Sari Roti brand. It sells its products to distributors and agents, as well as online. The company was formerly known as PT Nippon Indosari Corporation and changed its name to PT Nippon Indosari Corpindo Tbk in 2003. PT Nippon Indosari Corpindo Tbk was incorporated in 1995 and is headquartered in Bekasi, Indonesia.",Bekasi,62 21 8998 3876,Indonesia,https://www.sariroti.com,86400,Kawasan Industri MM2100,62 21 8984 4955,Packaged Foods,Jl. Selayar Blok A9 Desa Mekarwangi Cikarang Barat,ROTI.JK,
14450,Technology,73.0,"PT Indosterling Technomedia TBK engages in information technology (IT) and digital sectors that serves business-to-business markets in Indonesia. The company offers integrated campus management solution that provides services for various administrative and academic needs in the campus; property management system to help property managers' work; Hyperlocal Directory, a platform that provides online resources as a community service to build a local business economy; and digital publishing products, such as magazines, e-books, white papers, and reports. It also provides point of sale products; ERP platform for financial sector industry; and Financial Marketing platform that offers application product for customers to scale their financial business through a various practical financial marketing program. The company was founded in 2011 and is headquartered in Jakarta Utara, Indonesia.",Jakarta Utara,62 21 663 8888,Indonesia,https://indosterlingtechnomedia.com,86400,Jl. Jembatan Tiga 38 Blok B Nomor 11,,Information Technology Services,RT 002/RW 011 Kelurahan Pejagalan Kecamatan Penjaringan,TECH.JK,
42435,Basic Materials,4938.0,"PT Krakatau Steel (Persero) Tbk, together with its subsidiaries, engages in the production and trading of iron and steel products in Indonesia and internationally. It operates through Steel Products, Infrastructure Facilities, Engineering and Construction, and Other Services segments. The Steel Products segment is primarily involved in production and sale of steel products, such as sponge iron, slabs, billets, hot rolled coils, cold rolled coils, and wire rods; and steel pipes, reinforcing bars, and steel wires, as well as services related to steel, including coating and tolling services. The Infrastructure Facilities segment provides port services for berthing, loading and unloading goods and containers, sea port support services, and warehousing and transport services. This segment also offers sale and development of industrial estates, including infrastructures, hotels, and sport facilities; electricity supply services, as well as management and maintenance of power plants and electrical workshops; and clean water supply, industrial demineralised water supply, and waste management services for industry and companies. The Engineering and Construction segment is involved in the construction, industrial engineering, planning, and contracting of various types of buildings; export and import of goods; and provision of services and software related to the aforementioned activities. The Other Services segment provides information technology services. It also engages in the production of deformed and plain bars; steel trading activities; coal and mining business; and generation and distribution of electricity. In addition, the company offers consulting services; machineries maintenance, fabrication, and construction services; transportation services; freight and warehousing services; vehicle and equipment rental services; and medical services. PT Krakatau Steel (Persero) Tbk was founded in 1970 and is headquartered in Cilegon, Indonesia.",Cilegon,62 25 439 2159,Indonesia,https://www.krakatausteel.com,86400,Jalan Industri No. 5,62 25 439 2178,Steel,PO Box 14,KRAS.JK,
12920,Real Estate,16.0,"PT Maha Properti Indonesia Tbk engages in the real estate development business in Indonesia. It develops apartments, office buildings, townhouses, and shops. The company was formerly known as PT Propertindo Mulia Investama Tbk. PT Maha Properti Indonesia Tbk was founded in 2004 and is headquartered in Jakarta Selatan, Indonesia.",Jakarta Selatan,62 21 250 0608,Indonesia,https://thekahyangansolo.com,86400,Mayapada Tower 2 Building,62 21 250 0679,Real Estate—Development,14th Floor Jl. Jenderal Sudirman Kav 27,MPRO.JK,
12910,Communication Services,51.0,"PT MD Pictures Tbk produces and distributes films and videos in Indonesia. It is also involved in the studio rental and shooting equipment rental activities. The company was founded in 2002 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 298 55777,Indonesia,https://www.mdpictures.com,86400,"MD Place, Tower 1",,Entertainment,7th - 10th Floor Jl. Setiabudi Selatan No. 7,FILM.JK,
15224,Consumer Cyclical,4469.0,"PT Hero Supermarket Tbk engages in the retail business primarily in Indonesia. The company operates through Food and Non-Food segments. It operates supermarket, hypermarket, and specialty stores, including pharmacy, drugs stores, health and beauty stores, personal care and baby care, and home furnishing stores under the Hero Supermarket, Guardian, and IKEA brands. As December 31, 2021, the company operated 23 Hero Supermarket chains; 295 Guardian Healthy Beauty stores; and 5 IKEA stores in Indonesia. The company was incorporated in 1971 and is based in South Tangerang, Indonesia. PT Hero Supermarket Tbk is a subsidiary of Mulgrave Corporation B.V.",South Tangerang,62 21 8378 8388,Indonesia,https://www.hero.co.id,86400,"Graha HERO, 4th Floor",62 21 2986 4950,Department Stores,CBD Bintaro Sector 7 Block B7/A7 Pondok Jaya Pondok Aren,HERO.JK,
12940,Energy,379.0,"PT Surya Esa Perkasa Tbk engages in purification and processing of natural gas in Indonesia. The company operates through Liquified Petroleum Gas (LPG) Refinery, Ammonia, and Others segments. It offers LPG primarily for use as a kitchen appliance fuel for homes, shopping centers, and hotels; and motor vehicle fuel, as well as for construction industries, such as welding fuel in steel workshop. The company also provides condensate for use as a raw material for thinner, glue, and vehicle tires applications, as well as light naphtha, which is a cracker material for the manufacture of polyethylene; and ammonia that is used as a raw material for fertilizer production, pharmaceutical, food and beverage, textile, industrial and household cleaning, water and wastewater treatment, metallurgical processes, pulp and paper, leather, rubber, and other applications. In addition, it offers management and business consulting services; operates an ammonia plant; and sells raw feed gas through pipelines. PT Surya Esa Perkasa Tbk was founded in 2006 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 2988 5600,Indonesia,https://essa.id,86400,DBS Bank Tower,62 21 2988 5601,Oil & Gas Refining & Marketing,18th Floor Ciputra World 1 Jakarta Jl. Prof. Dr. Satrio Kav. 3-5,ESSA.JK,
12920,Financial Services,14006.0,"PT Adira Dinamika Multi Finance Tbk provides consumer financing, murabahah financing, and finance leasing services in Indonesia. The company offers financing services for new and used motorcycles and cars. It also provides financing for electronics, furniture, gadgets, and sharia financing. The company was founded in 1990 and is headquartered in Jakarta Selatan, Indonesia. PT Adira Dinamika Multi Finance Tbk is a subsidiary of PT Bank Danamon Indonesia Tbk.",Jakarta Selatan,62 21 3973 3232,Indonesia,https://adira.co.id,86400,Millennium Centennial Center Building,,Credit Services,"Lt. 53-61, Jl. Gen. Sudirman Kav. 25 Setiabudi Rubber South",ADMF.JK,
12920,Financial Services,2848.0,"PT Bank Mayapada Internasional Tbk provides commercial banking products and services in Indonesia. It offers savings and current accounts, and time deposits, as well as certificates of deposit. The company also provides overdraft, fixed, import and export, syndicated, investment, housing, vehicle, personal, acceptance, channeling, and small business loans; investment and bancassurance products; and safe box, payroll, and payment services. In addition, it offers e-banking services; and clearing, lalu lintas giral, real time gross settlement, and foreign exchange transaction services. As of December 31, 2021, the company had a network of 39 branches, 91 sub-branches, 83 functional offices, and 3 cash offices, as well as 145 automatic teller machines and 4 cash recycle machines. PT Bank Mayapada Internasional Tbk was founded in 1989 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 521 2288,Indonesia,https://www.bankmayapada.com,86400,Mayapada Tower,62 21 521 1985,Banks—Regional,Ground Floor - 3rd Floor Jl. Jendral Sudirman Kav. 28,MAYA.JK,
13920,Healthcare,5125.0,"PT Enseval Putera Megatrading Tbk., together with its subsidiaries, engages in the distribution and supply of pharmaceutical products in Indonesia. The company operates through three segments: Pharmaceutical, Consumer Products, and Others. It also trades in medical and laboratory equipment and supplies; operates health care clinics; and offers dental and other equipment, as well as calibration services. In addition, the company engages in the trading of raw materials for pharmaceutical products; consumable products for hemodialysis therapy; and food and beverages. Further, it offers warehousing services, including chiller, cool, and ambient rooms, as well as container chiller. The company was formerly known as PT Arya Gupta Cempaka and changed its name to PT Enseval Putera Megatrading Tbk. in August 1993. The company was incorporated in 1973 and is headquartered in East Jakarta, Indonesia. PT Enseval Putera Megatrading Tbk. is a subsidiary of PT Kalbe Farma Tbk.",Jakarta Timur,62 21 4682 2422,Indonesia,https://www.enseval.com,86400,Jalan Pulo Lentut No. 10,62 21 460 9049,Medical Distribution,Kawasan Industri Pulo Gadung,EPMT.JK,
12930,Real Estate,481.0,"PT Indonesian Paradise Property Tbk develops, owns, and operates hotels and resorts in Indonesia. The company also engages in the real estate, general trading, and development businesses, as well as in the ownership of shopping centers, office buildings, and apartments. The company was formerly known as PT Penta Karsa Lubrindo and changed its name to PT Indonesian Paradise Property Tbk in 2004. PT Indonesian Paradise Property Tbk was founded in 1996 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 2988 0466,Indonesia,https://www.theparadise-group.com,86400,Centennial Tower,62 21 2988 0460,Real Estate Services,30th Floor Jalan Gatot Subroto Kav. 24-25,INPP.JK,
12740,Consumer Cyclical,2977.0,"PT Tunas Ridean Tbk engages in the dealership, distribution, and trading of automobiles in Indonesia. The company operates in three segments: Automotive, Rental Services, and Financial Services. It sells new and used cars, as well as motorcycles. The company also provides short-term and long-term car rental, transportation and driver management, routine maintenance, post-accident maintenance, emergency, manpower, driver, and cleaning services; and engages in the auction, and forwarding and logistic business. PT Tunas Ridean Tbk was founded in 1967 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 794 4788,Indonesia,https://www.tunasgroup.com,86400,Jl. Raya Pasar Minggu No.7,62 21 150 0798,Auto & Truck Dealerships,,TURI.JK,
10340,Real Estate,454.0,"PT MNC Land Tbk, together with its subsidiaries, rents office spaces, and provides securities and other property services in Indonesia. The company also involved in the property development, supervision, maintenance, and utilization and property management; space and food court leasing; contract work; trading; land transportation; land and property leasing services; manpower recruitment and placement service; security services and training consultancy service; exhibition facility services; development and management of integrated tourism park; and built and managed recreation and tourism activities. In addition, it engages in sports and fitness facility management services; sports equipment rental and repair services; golf course/equipment rental and training services; golf consultancy services; theme park development and management; and investment activities. Further, the company owns and manages integrated property areas including office buildings, upscale apartments, hotels and resorts, golf courses, and villas. PT MNC Land Tbk was formerly known as PT Global Land Development Tbk and changed its name to PT MNC Land Tbk in 2012. The company was founded in 1990 and is based in Jakarta, Indonesia.",Jakarta,62 21 392 9828,Indonesia,https://www.mncland.com,86400,MNC Tower,62 21 392 1227,Real Estate Services,17th Floor MNC Center Jalan Kebon Sirih Kav. 17-19,KPIG.JK,
10220,Communication Services,267.0,"PT Centratama Telekomunikasi Indonesia Tbk, through its subsidiaries, leases and manages telecommunication towers and in-building DAS (distributed antenna system) sites for cellular networks in Indonesia. The company also provides fiberized broadband internet services for the corporate and residential customers, as well as engages in the installation of telecommunication tools. In addition, it offers information technology services and management consulting services, as well as consultation on installation of services in telecommunication field. The company was formerly known as PT Centrin Online Tbk and changed its name to PT Centratama Telekomunikasi Indonesia Tbk in 2013. PT Centratama Telekomunikasi Indonesia Tbk was founded in 1987 and is headquartered in Jakarta Pusat, Indonesia.",Jakarta Pusat,62 21 2952 9404,Indonesia,https://www.centratamagroup.com,86400,TCC Batavia Tower One,62 21 2967 8232,Telecom Services,16th & 19th Floor Jl. KH. Mas Mansyur Kav. 126,CENT.JK,
12910,Consumer Defensive,34146.0,"PT Salim Ivomas Pratama Tbk, together with its subsidiaries, operates as an integrated producer of edible oils and fats in Indonesia, China, Singapore, Nigeria, Timor Leste, the Philippines, Germany, Myanmar, and internationally. It operates in two segments, Plantations, and Edible Oil and Fats. The Plantations segment is primarily involved in the development and maintenance of oil palm, rubber, sugar cane, and timber plantations; and processing, marketing, and selling of finished goods and related products. This segment also develops and maintains cocoa, coconut, agroforestry, and tea plantations. The Edible Oil and Fats segment produces, markets, and sells edible oils, margarines, shortening, fats, and other related products, as well as other by-products derived from palm oil refining and fractionation. The company also provides transportation, investment and research management, and technical services; and artificial primary macronutrients mix fertilizers. In addition, it engages in the bulking station business; and oil palm seed breeding activities, as well as engages in the agriculture, marketing and research, fishery and trading, and house prefabrication activities; and invests in agricultural technology and cultivation business. PT Salim Ivomas Pratama Tbk offers its products under the Bimoli, Bimoli Spesial, Delima, Happy, Palmia, Amanda, Simas, Royal Palmia, and Malinda brand names. The company was formerly known as PT Ivomas Pratama and changed its name to PT Salim Ivomas Pratama Tbk in February 1994. The company was founded in 1992 and is based in Jakarta, Indonesia. PT Salim Ivomas Pratama Tbk is a subsidiary of Indofood Agri Resources Ltd.",Jakarta,62 21 5795 8822,Indonesia,https://www.simp.co.id,86400,Sudirman Plaza,62 21 5793 7504,Packaged Foods,"Indofood Tower, 11th Floor Jl. Jend Sudirman Kav. 76-78",SIMP.JK,
12950,Technology,606.0,"PT Multipolar Technology Tbk provides IT services and solutions in Indonesia. The company offers IT strategy and planning services, such as digital transformation planning, IT operation and governance, independent validation and verification, IT PMO set up and operation assistance, data center consulting, and data governance; customer experience platform and services, including e-channel, mobility, communication system and collaboration, business process outsourcing; and branch IT services; and digital insights solutions comprising big data and analytics, business performance intelligence, and artificial intelligence. It also provides banking, enterprise resource planning, smart office, enterprise project management, and field operations managed solutions; merchant IT services, IT operation and application managed services, IT service management, and healthcare solutions; and blockchain, Internet of Things, OS and virtualization, database platform, services oriented architecture, container management, application development platform, and application program interface management solutions. In addition, the company offers ICT infrastructure, co-location, data center managed, and cloud services, as well as disaster recovery as a service; and security solutions, and managed security service provider/security operation center. It serves financial, education, government, health care, manufacturing, oil and gas, and retail sectors. The company was founded in 1975 and is headquartered in Jakarta, Indonesia. PT Multipolar Technology Tbk is a subsidiary of PT Multipolar Tbk.",Jakarta,62 21 546 0011,Indonesia,https://www.multipolar.com,86400,Sopo Del Office Tower & Lifestyle TowerB,62 21 2911 0270,Information Technology Services,"18th Floor Jl. Mega Kuningan Barat III, Lot 10, 1-6 Kawasan Mega Kuningan",MLPT.JK,
10350,Real Estate,358.0,"PT Plaza Indonesia Realty Tbk primarily engages in shopping center rental business in Indonesia. It operates through Hotel, Shopping Center, and Office segments. The company owns retail, hotel, residential, and office properties. It also operates Plaza Indonesia Shopping Center and the Grand Hyatt Hotel, as well as develops commercial properties. The company was founded in 1983 and is headquartered in Jakarta Pusat, Indonesia. PT Plaza Indonesia Realty Tbk is a subsidiary of PT Plaza Indonesia Investama.",Jakarta Pusat,62 21 2992 0000,Indonesia,https://www.plazaindonesiarealty.com,86400,The Plaza Office Tower,62 21 2992 1111,Real Estate Services,10th Floor Jl. M.H Thamrin Kav. 28-30,PLIN.JK,
14350,Industrials,574.0,"PT Temas Tbk. provides ship charter services in Indonesia. The company operates through Shipping and Stevedoring segments. It also provides shipping management and stevedoring services, as well as engages in domestic and international transportation activities in transporting passengers, cargoes, and animals by vessels. In addition, the company is involved in purchase and sale of vessels and related equipment. Further, it leases vessels, land, buildings, and activities of land transportation and logistics. PT Temas Tbk. was founded in 1987 and is headquartered in North Jakarta, Indonesia. PT Temas Tbk. is a subsidiary of Pt Temas Lestari.",Jakarta Utara,62 21 430 2388,Indonesia,https://www.temasline.com,86400,Jalan Yos Sudarso Kavling 33,62 21 4393 8658,Marine Shipping,Sunter Jaya,TMAS.JK,
10350,Healthcare,1117.0,"PT Bundamedik Tbk provides health care services in Indonesia. As of December 31, 2021, the company operated 2 maternal and child hospitals, 3 general hospitals, 2 clinics, 10 IVF clinics, and 14 diagnostic laboratories. It also engages in the distribution of drugs, pharmaceuticals, and medical devices; and hotel, medical tourism, and management consulting businesses. The company was founded in 1973 and is headquartered in Jakarta Pusat, Indonesia. PT Bunda Medik is a subsidiary of PT Bunda Investama Indonesia.",Jakarta Pusat,62 21 3192 3344,Indonesia,https://www.bmhs.co.id,86400,Jl. Teuku Cik Ditiro No.28,62 21 3190 5915,Medical Care Facilities,Menteng,BMHS.JK,
15227,Real Estate,430.0,"PT Jaya Real Property, Tbk., together with its subsidiaries, develops residential areas and manages commercial properties in Indonesia. The company operates through Sale of Land and Buildings, and Rental and Other Services segments. The Sale of Land and Buildings segment engages in the real estate and urban development activities; and release/purchase, processing, maturation, and development of facilities and infrastructure. The Rental and Other Services segment is involved in leasing of shopping centers and areas of the city, and the water management business. It also provides general trading and construction, building management, and transportation services, as well as operates hotels. The company was founded in 1979 and is based in Tangerang, Indonesia. PT Jaya Real Property, Tbk. is a subsidiary of PT Pembangunan Jaya.",Tangerang,62 21 745 8888,Indonesia,https://www.jayaproperty.com,86400,CBD Emerald Block CE/A No. 1,62 21 745 3333,Real Estate—Development,Boulevard Bintaro Jaya,JRPT.JK,
17530,Healthcare,1249.0,"PT Indofarma Tbk, together with its subsidiaries, manufactures and markets pharmaceutical products in Indonesia. The company trades in and distributes drugs, medical devices, medical supplies, extracts, and herbals; and operates laboratory. It also provides COVID-19 test services, including rapid diagnostic test antigen; reverse transcription polymerase chain reaction, and genose. The company also exports its products. The company was formerly known as PT Indofarma (Persero) Tbk. PT Indofarma Tbk was founded in 1918 and is headquartered in Bekasi, Indonesia. PT Indofarma Tbk operates as a subsidiary of PT. Bio Farma.",Bekasi,62 21 8832 3971,Indonesia,https://indofarma.id,86400,Jalan Indofarma No. 1,62 21 8832 3972,Drug Manufacturers—Specialty & Generic,Cikarang Barat,INAF.JK,1640908800.0
10220,Consumer Cyclical,7876.0,"PT Map Aktif Adiperkasa Tbk operates as a sporting goods retailer in Indonesia. It offers sports footwear, clothing, golf, lifestyle, and kids' products, as well as toys, rackets, watches and sunglasses, and accessories. The company's brand portfolio includes Planet Sports, Sports Station, Kidz Station, Golf House, and Planet Kids. It sells its products through approximately 1,000 retail stores in approximately 76 cities, as well as through 6 digital stores. The company was founded in 2015 and is headquartered in Central Jakarta, Indonesia. PT Map Aktif Adiperkasa Tbk is a subsidiary of PT Mitra Adiperkasa Tbk.",Jakarta Pusat,62 21 806 48488,Indonesia,https://mapactive.id,86400,Sahid Sudirman Center,,Specialty Retail,26th Floor Jl. Jend. Sudirman Kav. 86,MAPA.JK,
12950,Healthcare,4640.0,"PT Tempo Scan Pacific Tbk engages in the pharmaceuticals, personal care and cosmetics, and distribution services businesses in Indonesia and internationally. The company operates through three segments: Pharmaceuticals, Consumer Products and Cosmetics, and Distribution Services. It is involved in the pharmaceutical and medical devices trading; manufacture of soaps, herbal products, powder milk, food and beverages, and plastic packaging; and manufacturing and trading of consumer products, cosmetics, and household products. The company sells its products under the Bodrex, Oskadon, Neo rheumacyl, Bodrexin, Contrexyn, Contrex, Oskadryl, Vidoran, Neodulax, Vidoran, Hemaviton, Neo Hormoviton, Polaris, Vitonal, Vitamin IPI, Neo rheumacyl Herbal, Wybert Herbal, Bodrexin Herbal, Herbalax, Marina, Natural Honey, Claudia, MY BABY, MY BABY Kids, Pure Baby, S.O.S, Total Care, and ULTIMA II brands. It also engages in the construction and rental of buildings; provision of warehousing, freight forwarding, advertising and promotion, research and development, and information technology and communication network systems services; and procurement, distribution, and marketing activities. The company was formerly known as PT Scanchemie. The company was founded in 1970 and is headquartered in Jakarta, Indonesia. PT Tempo Scan Pacific Tbk is a subsidiary of PT Bogamulia Nagadi.",Jakarta,62 21 2921 8888,Indonesia,https://www.temposcangroup.com,86400,Tempo Scan Tower,62 21 2920 9999,Drug Manufacturers—Specialty & Generic,"16th Floor Jl. H.R. Rasuna Said, Kav. 3-4",TSPC.JK,
