zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,website,maxAge,address1,fax,industry,address2,symbol,compensationAsOfEpochDate
20361,Consumer Cyclical,24.0,"PT Cahaya Bintang Medan Tbk engages in the manufacture, wholesale, and retail of furniture for office and household appliances in Indonesia. It offers wood, rattan or bamboo, plastic, and metal furniture, including tables, chairs, benches, beds, cupboards, shelves, cabinets, and room dividers. The company also provides furniture, such as restaurant decoration carts/food carts and supplementary materials for mattresses; spring mattress or filled/stuffed with other supplementary materials; and non-coated plastic/rubber mattresses. In addition, it trades in household appliances and equipment; kitchen and cooking utensils; lights and fixtures; consumer electronics, such as radios, televisions, recorders, CD and DVD players, stereo equipment, and video game consoles; lighting equipment; porcelain tableware comprising glasses, spoons, knives, and forks; wooden tools; woven goods; cork articles; wallpapers; and carpets, as well as retails furniture, such as tables, chairs, cabinets, beds, bookshelves, shoe racks, sideboards, mattresses, and pillows/bolsters. Further, the company offers coating, finishing, repair, and restoration services for home furnishings and equipment, office furniture, and self-standing furniture, as well as engages in supporting business activities. PT Cahaya Bintang Medan Tbk was founded in 2012 and is headquartered in Deli Serdang, Indonesia.",Deli Serdang,62 61 785 2277,Indonesia,https://www.cbm-furniture.com,86400,Jl. Pertahanan No. 111,62 61 785 2266,"Furnishings, Fixtures & Appliances",Patumbak Kampung Ds V Desa Patumbak Kab. Deli Serdang,CBMF.JK,
10230,Consumer Cyclical,955.0,"PT Primarindo Asia Infrastructure Tbk. engages in the production, marketing, and export of sports/casual shoes under the Tomkins brand name in Indonesia and internationally. The company sells its products through consignment sales cooperation with various department stores; and direct sales through its own showrooms. The company was formerly known as PT Bintang Kharisma Tbk and changed its name to PT Primarindo Asia Infrastructure Tbk. in 1997. The company was founded in 1988 and is headquartered in Jakarta, Indonesia. PT Primarindo Asia Infrastructure Tbk. is a subsidiary of PT. Golden Lestari.",Jakarta,62 21 314 8331,Indonesia,https://www.primarindo.co.id,86400,Gedung Dana Pensiun – Bank Mandiri,62 21 314 8317,Footwear & Accessories,Lt. 3A Jl. Tanjung Karang No. 3-4 A,BIMA.JK,
,Technology,50.0,"PT Berkah Prima Perkasa Tbk engages in trading and distribution of refill ink, laser toner, photo paper, POS hardware and software, sticker labels, and textile printing suite under the brand of Blueprint. The company sells inks for printers, including refill inks, cartridge refill inks, sublime inks, art paper inks that can be used for various types of printing needs, such as printing documents, photos, brochures, and design material, as well as master film offsets. It also provides textile printing services. PT Berkah Prima Perkasa Tbk was founded in 2005 and is headquartered in Jakarta Utara, Indonesia.",Jakarta Utara,,Indonesia,https://www.blueprint-indonesia.com,86400,Jl. Kapuk Kamal Kapuk Business Park,,Electronics & Computer Distribution,Number 28 Blok AA,BLUE.JK,
12720,Energy,313.0,"PT Radiant Utama Interinsco Tbk, together with its subsidiaries, provides technical support services to the oil and gas sector primarily in Indonesia. It operates in four segments: Inspection Services, Operational Support Services, Offshore Activities, and Other Services. The company offers inspection and certification services, including non-destructive testing, oil country tubular goods, blasting and coating, statutory and voluntary inspection, and environmental study services. It also provides technical support services, such as operation, maintenance, and support services for oil and gas production facilities and power plant; maintenance and management services for logistic, warehouse, camp, and transportation services; manpower supply services; and training services. In addition, it provides agency and trading services comprising emergency response system and offshore platforms consultancy services; marine and construction services comprising vessel charter and dredging operation services; and offshore production facility services. Further, the company offers equipment exploration and local shipping services. PT Radiant Utama Interinsco Tbk was incorporated in 1984 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 719 1020,Indonesia,https://www.radiant.co.id,86400,Radiant Group Building,62 21 719 1002,Oil & Gas Equipment & Services,Jalan Kapten Tendean No. 24 Mampang Prapatan,RUIS.JK,
15345,Technology,132.0,"PT Wira Global Solusi Tbk, together with its subsidiaries, provides a digital solution platform worldwide. The company operates through four segments: Programming Services; Software Project Development Services; IT Consulting Services; and Subscription Services. It offers software products; consulting services; and other services, as well as develops mobile applications. The company also provides Internet of Things products for smart office, smart retail, and others; WhizLiz, a platform for buying and selling luxury products; and coding and programming training for high school and vocational high school graduates. It serves startup, SME, corporate, and government companies. PT Wira Global Solusi Tbk was founded in 2015 and is headquartered in Tangerang Selatan, Indonesia.",Tangerang Selatan,,Indonesia,https://www.wgshub.com,86400,The Breeze BSD City L81 - 82,,Software—Infrastructure,Jln. Grand Boulevard,WGSH.JK,
11730,Real Estate,218.0,"PT Binakarya Jaya Abadi Tbk develops residential and commercial properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",Jakarta Barat,62 21 5436 0381,Indonesia,https://bpg.id,86400,Mall Taman Palem,62 21 5436 0385,Real Estate—Development,"3rd Floor, Blok D No. 9, Jl. Kamal Raya Outer Ring Road Cengkareng",BIKA.JK,
15318,Consumer Cyclical,11.0,"PT Esta Multi Usaha Tbk owns and operates a hotel under the Hotel 88 name in Indonesia. The company's Hotel 88 operates a total of 70 rooms located in Bekasi City. It also engages in the rental of shops, as well as rental and trade of passenger cars. The company was formerly known as PT Esta Asri Propertindo and changed its name to PT Esta Multi Usaha Tbk in September 2019. PT Esta Multi Usaha Tbk was founded in 2011 and is headquartered in South Tangerang, Indonesia. PT Esta Multi Usaha Tbk is a subsidiary of PT Esta Utama Corpora.",South Tangerang,62 21 6083 4568,Indonesia,https://www.estamultiusaha.co.id,86400,Wisma D'Esta Commercial Complex,62 21 6083 4569,Lodging,"Sector II Block AH, No. 7 A BSD City",ESTA.JK,
10350,Communication Services,157.0,"PT. Jasnita Telekomindo Tbk provides telecommunications, communications, and networking services in Indonesia. The company offers digital contact center and managed ICT services to banking and financial institutions; voice and communication API services; and smart city and 112 emergency hotline services to the government. It also provides Jascloud that offers telecommunications and IP based solutions; Jasmeet, a solution optimized for working from home; cloud omni channel; customer relationship management; and Jasgrid, an IT as a service. The company was founded in 1996 and is headquartered in Central Jakarta, Indonesia. PT. Jasnita Telekomindo Tbk is a subsidiary of PT Persada Inti Sejahtera.",Jakarta Pusat,62 21 2865 5288,Indonesia,https://jasnita.co.id,86400,E-Trade Building,62 21 1901 5555,Telecom Services,"Suite B, 5th Floor Jln. K.H. Wahid Hasyim No. 55 RT 001/RW 004,Kel. Gondangdia Kec. Mente",JAST.JK,
12740,Industrials,402.0,"PT Kokoh Inti Arebama Tbk engages in trading of building materials. It distributes ceramic products, roof tiles, granites, sanitary ware, paints, gypsum, leak-proof coatings, and instant cement products, as well as ceramic floor and wall tile, readymix and lightweight concrete, and lightweight brick products. The company offers its products under the KIA, Impresso, Jayamix, and Laurenza brand names. Its marketing and distribution network comprises 19 branches in various cities in Indonesia, including Medan, Pekan Baru, Jambi, Palembang, Bandar Lampung, Jakarta, Bekasi, Bogor, Tangerang, Bandung, Cirebon, Yogyakarta, Semarang, Surabaya, Malang, Denpasar, Banjarmasin, Samarinda, and Makassar. The company was founded in 2001 and is headquartered in Jakarta Selatan, Indonesia. PT Kokoh Inti Arebama Tbk is a subsidiary of SCG Distribution Company Limited.",Jakarta Selatan,62 21 799 3973,Indonesia,https://www.pt-kokoh.com,86400,Graha Mobisel,62 21 7919 7870,Building Products & Equipment,"3rd Floor Jl. Buncit Raya No.139 Kalibata, Pancoran",KOIN.JK,
,Basic Materials,25.0,"PT Ladang Baja Murni Tbk distributes steel products and derivatives in Indonesia. The company trades in various steel products, including rule die steel, steel, copper, het lock, and cutting rule products, as well as spare parts. It also produces finish plates, mold base, and custom mold products. The company was founded in 1989 and is headquartered in Bekasi, Indonesia. PT Ladang Baja Murni Tbk is a subsidiary of PT Adyatama Global Investama.",Bekasi,62 31 867 5588,Indonesia,https://www.ladangbajamurni.com,86400,Cikarang Industrial Estate,62 31 867 4488,Steel,Jl. Industri Selatan 8 Block EE 7C Cikarang,LABA.JK,
12210,Communication Services,21.0,"PT Tempo Inti Media Tbk, together with its subsidiaries, engages in the publishing business in Indonesia. The company is also involved in event convention organizing; publishing press; paper trading; building and transport management; training, data processing, and research and consultancy; education; multimedia and creative house; television broadcasting; and industrial general trading activities. In addition, it engages in buying and selling digital newspaper, magazine, and media; operation of animation studio; and regular thematic data production, data mining, photos stock, data tracking, surveys, stakeholder mapping, talent scouting, and publishing of printed and electronic books. The company was founded in 1971 and is based in Jakarta, Indonesia.",Jakarta,62 21 536 0409,Indonesia,https://www.tempo.id,86400,Gedung Tempo,62 21 536 0412,Publishing,Jalan Palmerah Barat Nomor 8,TMPO.JK,
14330,Basic Materials,83.0,"PT Inter Delta Tbk engages in the trading of film equipment, microfilms, chemicals for photography, and electronic equipment in Indonesia. Its products include photo printing papers, films and cameras, photo and paper processing chemicals, and others. The company was founded in 1976 and is headquartered in Jakarta Utara, Indonesia. PT Inter Delta Tbk is a subsidiary of Peak Aim Development Ltd.",Jakarta Utara,62 21 651 1533,Indonesia,https://www.inter-delta.co.id,86400,Jl. Gaya Motor Barat,62 21 651 0472,Paper & Paper Products,Sunter II,INTD.JK,
14350,Industrials,23.0,"PT Armada Berjaya Trans Tbk engages in the transportation business in Indonesia. The company offers land transportation services, including loose cargo and container transportation, and long box truck fleet services; import and export custom clearance services for cargoes; and domestic freight forwarding and door to door services to various destinations. It also provides storage and warehousing services. The company was formerly known as PT Armada Beton. PT Armada Berjaya Trans Tbk was incorporated in 2012 and is based in North Jakarta, Indonesia.",Jakarta Utara,62 21 6531 0675,Indonesia,https://armadaberjaya.com,86400,Rukan Puri Mutiara Blok A No. 70,62 21 6531 0676,Trucking,Jl. Griya Utama Sunter Agung,JAYA.JK,
13930,Consumer Defensive,334.0,"PT Martina Berto Tbk, together with its subsidiaries, manufactures and sells cosmetics and herbal medicines in Indonesia and internationally. The company operates in two segments, Cosmetics and Herbal. Its liquid cosmetics include face cleansing liquids, moisturizers, toners, foundations, body splash colognes, and hair sprays; dry cosmetics comprising eye shadows, blush on products, and loose and compact powders; semi slid cosmetics, such as lipsticks, creamy foundations, and others; and herbal products, including traditional face maskers, body scrubs, and herbal teas. The company is also involved in marketing and trading cosmetics, beauty care products, and herbal medicines. In addition, it engages in contract manufacturing of private labels for dry cosmetics, semi solid cosmetics, liquid cosmetics, and aerosols. The company markets its products through online stores, chain stores, and supermarkets, as well as through wholesalers, cosmetic retailers, beauty salons, and spas. It sells its products under the Cempaka, Martina, Pesona, Biokos Martha Tilaar, Caring Colours Martha Tilaar, and Belia Martha Tilaar brands. The company was founded in 1977 and is headquartered in Jakarta, Indonesia. PT Martina Berto Tbk is a subsidiary of PT Mathana Megahayu Inti.",Jakarta,62 21 460 3717,Indonesia,https://www.martinaberto.co.id,86400,Jln. Pulokambing II No. 1,62 21 4682 6316,Household & Personal Products,Kawasan Industri Pulogadung,MBTO.JK,
12190,Basic Materials,494.0,"PT Ancora Indonesia Resources Tbk, together with its subsidiaries, operates in the explosives industry in Indonesia. The company trades in and manufactures ammonium nitrate and nitric acid compounds used as explosives in coal and mineral mining operation, public works, and the cement industry, as well as explosives related accessories. It also provides drilling and work-over of oil well services; blasting services; mining services; and shipping services. The company was formerly known as PT TD Resources, Tbk and changed its name to PT Ancora Indonesia Resources Tbk. in December 2008. The company was founded in 2003 and is headquartered in Jakarta, Indonesia. PT Ancora Indonesia Resources Tbk is a subsidiary of PT Multi Berkat Energi.",Jakarta,62 21 290 35011,Indonesia,https://www.ancorair.com,86400,Equity Tower,62 21 290 35012,Chemicals,"41st Floor, Suite B Sudirman Central Business District Jl. Jend. Sudirman Kav. 52-53, Lot 9",OKAS.JK,1577750400.0
,Industrials,4.0,"PT Optima Prima Metal Sinergi Tbk engages in the metal scrap trading activities in Indonesia. It supplies steel plates from used ships to steel manufacturers; and offers metal scrap raw materials. The company was founded in 2012 and is based in Surabaya, Indonesia. PT Optima Prima Metal Sinergi Tbk is a subsidiary of PT Asian Perkasa Indosteel.",Surabaya,62 31 749 5673,Indonesia,https://www.opms.co.id,86400,Jl. Margomulyo Permai Blok AC-10,62 31 749 0073,Waste Management,"RT.003/RW.001, Asemrowo",OPMS.JK,
12950,Consumer Defensive,143.0,"PT Estika Tata Tiara Tbk produces, processes, distributes, and markets beef products. The company offers marinated beef, various grade of meatballs, beef salami and patties, frankfurter sausages, smoked and corned beef, minced beef, and other sausages under the Kibif, Boss, Kipao, Murato, and Adell brand names. It is also involved in the cattle breeding, meat packing and processing, warehouse and distribution, and logistics activities. The company was formerly known as PT Estika Tata Tiara and changed its name to PT Estika Tata Tiara Tbk. PT Estika Tata Tiara Tbk was founded in 2001 and is based in Cikarang, Indonesia. PT Estika Tata Tiara Tbk is a subsidiary of PT Tiga Tunggal Adimulya.",Cikarang,62 21 898 35618,Indonesia,https://www.kibif.com,86400,"Menara Kadin Lantai 26, B-C",62 21 527 4289,Packaged Foods,Jl. H.R. Rasuna Said X-5 Kaveling 2-3,BEEF.JK,
50511,Real Estate,83.0,"PT Kota Satu Properti Tbk engages in property development activities in Indonesia. The company also engages in the management and trading of real estate property; land transportation; agriculture; provision of accommodation in the form of hotels and lodging services; and printing and workshop businesses. It also operates hotels under the allstay name and provides hotel management services. The company was founded in 2012 and is based in Semarang, Indonesia.",Semarang,62 24 7690 1735,Indonesia,https://www.kotasatuproperti.com,86400,Jl. MT. Haryono,62 24 7690 1749,Real Estate—Development,Ruko The Amaya CA 1-3 Ungaran,SATU.JK,
10610,Industrials,173.0,"PT Sidomulyo Selaras Tbk engages in the transportation of toxic and hazardous chemicals in Indonesia. The company also engages in transportation of crude oil; buying and selling of spare parts of trucking vehicles; and warehousing, washing, rental, and maintenance of isotank activities, as well as offers customs clearance and freight forwarding services. It primarily serves companies operating in the upstream chemical industry that produce basic chemicals for domestic and export markets. The company was founded in 1993 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 426 6002,Indonesia,https://www.sidomulyo.com,86400,Jalan Gunung Sahari III No. 12 A,62 21 426 6020,Trucking,,SDMU.JK,
12950,Industrials,53.0,"PT Steady Safe Tbk provides transportation services in Jakarta. It operates in two segments, Land Transportation and Financial Services. The company offers bus transportation services. It also engages in the provision of financing, limousine rental, and taxi services. The company was formerly known as PT. Tanda Widjaja Sakti and changed its name to PT Steady Safe Tbk in December 1993. PT Steady Safe Tbk was founded in 1971 and is headquartered in Jakarta, Indonesia. PT Steady Safe Tbk is a subsidiary of PT Infiniti Wahana.",Jakarta Selatan,62 21 278 83411,Indonesia,https://steadysafe.co.id,86400,Gedung Satrio Tower,62 21 278 83410,Railroads,Lt. 15 Jl. Prof. DR. Satrio Kav 1-4 Blok C4 Karet Kuningan,SAFE.JK,
78122,Basic Materials,96.0,"PT Duta Pertiwi Nusantara Tbk engages in the glue, chemical goods, and mining businesses in Indonesia. It operates in two divisions, Glue Industry and Coal Mining. The company offers urea formaldehyde, phenol formaldehyde, urea melamine formaldehyde, and particle board glues and hardeners; semi-finished products, such as formaldehyde; hardeners for producing plywood; and additives, including emission bonding agents, etc. It is also involved in mining coal. The company was formerly known as PT Dharma Pertiwi Nusantara and changed its name to PT Duta Pertiwi Nusantara Tbk in December 1985. The company was founded in 1982 and is headquartered in Pontianak, Indonesia. PT Duta Pertiwi Nusantara Tbk is a subsidiary of PT Dutapermana Makmur.",Pontianak,62 56 173 6406,Indonesia,https://www.dpn.co.id,86400,Jl. Tanjungpura No. 263D,62 56 173 8136,Specialty Chemicals,,DPNS.JK,
10450,Real Estate,203.0,"PT Bumi Citra Permai Tbk engages in the development of industrial estates and warehousing locations primarily in Indonesia. It is also involved in the treatment and supply of water. The company was founded in 2000 and is headquartered in Jakarta Pusat, Indonesia.",Jakarta Pusat,62 21 391 6338,Indonesia,https://www.bumicitrapermai.com,86400,Jalan Kramat Raya,62 21 319 5557,Real Estate—Development,No. 32 - 34 Senen,BCIP.JK,
12950,Consumer Cyclical,,"PT Imago Mulia Persada Tbk operates furniture showrooms in Indonesia. It also engages in the retail trade of other home appliances and equipment; and operates online furniture store. The company was founded in 1995 and is based in Jakarta Selatan, Indonesia.",Jakarta Selatan,62 813 8572 8873,Indonesia,https://www.imago-int.com,86400,Gedung Menara Karya,,"Furnishings, Fixtures & Appliances",28th floor Jalan HR Rasuna Said Kav. 1-2 Blok X-5 Kuningan Timur,LFLO.JK,
30961,Energy,26.0,"PT Ginting Jaya Energi Tbk, an oil and gas contractor company, provides supporting services to oil and gas operations in Indonesia. It leases rig work over and well (WOWS) services; and WOWS old wells services, as well as equipment, materials, and mob rental services. The company was founded in 2011 and is based in Palembang, Indonesia. PT Ginting Jaya Energi Tbk is a subsidiary of PT Ginting Jaya.",Palembang,62 71 1573 5399,Indonesia,https://www.gj-energi.co.id,86400,"Ja!an Tanjung Api-Api, Km. 8",62 71 1573 3920,Oil & Gas Equipment & Services,Kelurahan Gasing Kecamatan Talang Kelapa Kabupaten Banyuasin,WOWS.JK,
75113,Industrials,5.0,"PT Capitol Nusantara Indonesia Tbk engages in the shipping business in Indonesia. It is also involved in the shipping/transporting of people, animals, and goods, as well as oil/gas through tankers; tugboat business; loading and unloading of goods; cargodoring, receiving/delivery, stuffing, and striping of containers; and rental of vessels and shipping equipment. The company was founded in 2004 and is headquartered in Samarinda, Indonesia.",Samarinda,62 54 173 2893,Indonesia,https://cani.co.id,86400,Jl. Pangeran Suriansyah No. 30-34,62 54 173 2891,Marine Shipping,,CANI.JK,
12520,Consumer Defensive,83.0,"PT Idea Indonesia Akademi Tbk focuses on recruitment, training, and job distribution of hospitality human resources in collaboration with hotels and cruise ship groups in Indonesia and internationally. The company also operates hotels and restaurants, as well as develops property operator management as an educational hotel. PT Idea Indonesia Akademi Tbk was founded in 2009 and is headquartered in South Jakarta, Indonesia. PT Idea Indonesia Akademi Tbk operates as a subsidiary of PT Idea Asia Investama.",South Jakarta,62 21 787 2288,Indonesia,https://www.ideaindonesia.com,86400,18 Office Park,,Education & Training Services,"10th Floor Jalan TB Simatupang Kav. 18 RW.1, Kebagusan, Sunday Market",IDEA.JK,
17550,Basic Materials,5.0,"PT Singaraja Putra Tbk engages in the sale of processed wood in Indonesia, Australia, the Netherlands, Spain, France, the United Kingdom, Malaysia, Belgium, and the United States. It also offers lodging services, such as hotel rooms, boarding houses, and apartments. In addition, the company is involved in trading business. PT Singaraja Putra Tbk was founded in 2005 and is headquartered in Bekasi, Indonesia.",Bekasi,62 21 897 4309,Indonesia,https://www.singarajaputra.com,86400,Jalan Galeria Singaraja Blok C No. 16-17,62 21 897 4309,Lumber & Wood Production,Lippo Cikarang Cibatu Village Cikarang District,SINI.JK,
12210,Basic Materials,67.0,"PT Tirta Mahakam Resources Tbk manufactures and sells plywood and related wood products in Indonesia. The company floorbase, general plywood, concrete panel, structure panel, barecore, blockboard, polyester plywood, and polyester blockboard. It also exports its products to Japan, India, Taiwan, and internationally. The company was formerly known as PT Tirta Mahakam Plywood Industry. The company was founded in 1981 and is headquartered in Jakarta Selatan, Indonesia. PT Tirta Mahakam Resources Tbk is a subsidiary of PT Harita Jayaraya.",Jakarta Selatan,62 21 2567 5717,Indonesia,https://www.tirtamahakam.com,86400,The Bellezza,62 21 3048 5593,Lumber & Wood Production,"Gapura Prima Office Tower Lt. 20 Jl. Let. Jend. Soepeno No. 34, Arteri Permata Hijau",TIRT.JK,
12210,Industrials,191.0,"PT Cahayaputra Asa Keramik Tbk designs, manufactures, distributes, and sells tiles in Indonesia. The company offers wall and floor ceramic tiles, and other products. It distributes its products in Europe, the United States, Canada, Australia, Africa, New Zealand, and other Asian countries. PT Cahayaputra Asa Keramik Tbk was incorporated in 1995 and is headquartered in Jakarta Selatan, Indonesia.",Jakarta Selatan,62 21 2567 5721,Indonesia,https://www.kaisar-ceramics.com,86400,Bellezza Office Tower,,Building Products & Equipment,Lantai 21 Unit 01 - 02 Jalan Letjen. Soepeno No. 34 Kebayoran Lama,CAKK.JK,
10220,Real Estate,24.0,"PT Era Graharealty Tbk provides real estate brokerage services in Indonesia. It engages in the real estate agent franchisor, and property agency activities. The company was incorporated in 1991 and is headquartered in Jakarta Pusat, Indonesia. PT Era Graharealty Tbk is a subsidiary of PT Realti Indo Mandiri.",Jakarta Pusat,62 21 570 8000,Indonesia,https://www.eraindonesia.com,86400,TCC Batavia Tower One,62 21 570 4776,Real Estate Services,"8th Floor, Suites 3-5 Jl. K.H. Mas Mansyur kav. 126",IPAC.JK,
16820,Industrials,427.0,"PT Ace Oldfields Tbk engages in the manufacture and sale of painting equipment for the painting industry under the Ace Oldfields and PRIMA brands in Indonesia. It offers paint rolls, roll handles, paint brushes, wire brushes, ruler brushes, foam brushes and foam rolls, decorative brushes, minirolls and ship paint rolls, iron and plastic capes, plasterboards, tape measures, bubble breaker rolls, tampiko brushes, connecting sticks for roll handles, industrial brushes as cleaning tools, and others. The company also exports its products. PT Ace Oldfields Tbk was founded in 1989 and is based in Bogor, Indonesia.",Bogor,62 21 823 22022,Indonesia,https://www.aceoldfields.com,86400,Jl Raya Cileungsi Jonggol KM 22.5,62 21 823 0122,Building Products & Equipment,Mekarsari Cileungsi,KUAS.JK,
11530,Basic Materials,159.0,"PT Intanwijaya Internasional Tbk, together with its subsidiary, engages in the manufacture and sale of formaldehyde and formaldehyde derivative products in Indonesia and internationally. The company offers formalin, urea formaldehyde resins, melamine urea formaldehyde resins, phenol formaldehyde resins, UFP 1001 powder resins, one step glue powder resins, MFP 134 powder resins, hardener, and catchers. It is also involved in the real estate activities. The company was formerly known as PT Intan Wijaya Chemical Industry and changed its name to PT Intanwijaya Internasional Tbk in June 2000. PT Intanwijaya Internasional Tbk was incorporated in 1981 and is headquartered in Jakarta Barat, Indonesia.",Jakarta Barat,62 21 530 8637,Indonesia,https://intanwijaya.com,86400,Wisma IWI,62 21 530 8632,Specialty Chemicals,5th Floor Jalan Arjuna Selatan Kavling 75 Kebon Jeruk,INCI.JK,
12870,Consumer Defensive,1413.0,"PT Mustika Ratu Tbk, together with its subsidiaries, engages in the manufacture, trading, and distribution of herbal and traditional cosmetics, body care products, jamu, health drinks, ready to drink products, and other related products in Indonesia. Its products include Herbamuno+ herbal supplements, face washes, moisturizers, tone up body serums, 2 in 1 cleanser and toners, face mask creams, and powder masks. The company was founded in 1978 and is headquartered in Jakarta, Indonesia. PT Mustika Ratu Tbk is a subsidiary of PT Mustika Ratu Investama.",Jakarta,62 21 830 6754,Indonesia,https://www.mustika-ratu.co.id,86400,Graha Mustika Ratu,,Household & Personal Products,Jl. Jend. Gatot Subroto Kav. 74-75,MRAT.JK,
16964,Basic Materials,78.0,"PT Trinitan Metals and Minerals Tbk, together with its subsidiaries, operates as a metal and mineral processing company in Indonesia. It offers pure, antimony, calcium, and tin lead products, as well as lead parts for use in various fields, including battery storage, pigments, solder, wire coatings, radiation shielding materials, and medical devices. The company also provides silver for jewelry making, photosensitizers, electric contacts, electro plated products, conductive electronic products, and others; and antimony bullions and metals, and antimony alloys for use in fire resistant materials, paints, ceramics, electronics and rubber, anti-scratch mixtures, polystyrene, PVC, engineering plastics, rubber, paint, coatings, synthetic resins, and fibers. It also exports its products in Japan, India, China, Malaysia, Thailand, Vietnam, and Fiji Island. The company was founded in 2009 and is based in Bogor, Indonesia. PT Trinitan Metals and Minerals Tbk is a subsidiary of PT Trinitan Resourcetama Indonesia.",Bogor,62 21 867 8999,Indonesia,https://www.trinitanmetals.co.id,86400,Kampung Parung Tanjung,,Other Industrial Metals & Mining,"RT.002 RW.013 Cicadas, Gunung Putri",PURE.JK,
80361,Consumer Cyclical,106.0,"PT Island Concepts Indonesia Tbk engages in the catering and maintenance services in Indonesia. It also engages in the provision of accommodation services; sale of house, and lot and condotel; and property development and rental activities. The company was founded in 2001 and is headquartered in Kuta, Indonesia.",Kuta,62 361 620 2424,Indonesia,https://www.islandconcepts.id,86400,Jimbaran Hub,,Lodging,Jl. Karangmas Badung,ICON.JK,
12950,Financial Services,185.0,"PT Asuransi Jasa Tania Tbk provides general insurance products and services in Indonesia. It offers property, motor vehicle, marine cargo and hull, aviation hull, engineering, liability, personal and general accident, bond, health, and miscellaneous insurance products. The company was founded in 1979 and is headquartered in South Jakarta, Indonesia. PT Asuransi Jasa Tania Tbk is a subsidiary of Dana Pensiun Perkebunan.",Jakarta Selatan,62 21 526 2529,Indonesia,https://www.jastan.co.id,86400,Agro Plaza Building,62 21 526 2539,Insurance—Property & Casualty,9th Floor Jl. HR Rasuna Said Kav. X-2 Number 1,ASJT.JK,
59581,Consumer Defensive,965.0,"PT Morenzo Abadi Perkasa Tbk processes and preserves fish and other marine biota in Indonesia and internationally. It offers crab meat; and frozen products comprising pasteurized crab meat, crab and lobster, squid, octopus, cuttlefish, and vannamei shrimp, as well as others, including anchovies, clams, and snail meat. The company was founded in 2013 and is headquartered in Demak, Indonesia.",Demak,62 29 1691 0185,Indonesia,https://www.morenzo.co.id,86400,Jalan Raya Demak Kudus Km 10,,Packaged Foods,Desa Gajah RT.02 RW.03 Kecamatan Gajah,ENZO.JK,
11180,Real Estate,395.0,"PT Pudjiadi Prestige Tbk engages in the real estate development activities in Indonesia. It operates through Apartement Rental and Real Estate, and Hotel segments. The company sells apartments, office buildings, houses, and shophouses, as well as other buildings, such as land. It is also involved in the construction activities; and the rental of space/apartments. In addition, the company owns and operates hotels; and provides apartment and building management services. PT Pudjiadi Prestige Tbk was incorporated in 1980 and is based in Jakarta, Indonesia.",Jakarta,62 21 624 1030,Indonesia,https://www.pudjiadiprestige.co.id,86400,Hotel Jayakarta,62 21 624 0981,Real Estate Services,21st Floor Jl. Hayam Wuruk No. 126,PUDP.JK,
50229,Consumer Cyclical,39.0,"PT Himalaya Energi Perkasa Tbk operates LPG bulk filling and transporting stations. The company was formerly known as PT HD Capital Tbk and changed its name to PT Himalaya Energi Perkasa Tbk. PT Himalaya Energi Perkasa Tbk was incorporated in 1989 and is headquartered in Semarang, Indonesia.",Semarang,62 24 7692 1635,Indonesia,https://himalayaenergi.co.id,86400,Jl. RM Soebagjono TjondroKoesoemo,,Specialty Retail,"Kampung Perbalan, RT 01 RW 08 Kelurahan Gunungpati Kecamatan Gunungpati",HADE.JK,
14350,Industrials,46.0,"PT Prima Globalindo Logistik Tbk provides freight forwarding and land transportation services for export and import in Indonesia. It provides international sea and air freight, trucking and custom brokerage, and reefer cargo services. The company was founded in 2015 and is based in Jakarta Utara, Indonesia.",Jakarta Utara,62 21 6531 0675,Indonesia,https://www.pgl-logistic.com,86400,Komplek Rukan Puri Mutiara Blok BC No. 8,62 21 1460 4686,Integrated Freight & Logistics,Jalan Griya Utama Raya Sunter Agung Kec. Tanjung Priok,PPGL.JK,
12430,Financial Services,385.0,"PT Asuransi Bintang Tbk engages in the general and reinsurance insurance business in Indonesia. The company offers personal insurance, which includes accident, car, residential, and other insurance products; and business insurance, including fire and property, personal accident, transportation, engineering, terrorism and sabotage, and motor vehicle insurance, as well as e-cargo and medical insurance products. The company was founded in 1955 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 7590 2777,Indonesia,https://www.asuransibintang.com,86400,Jl. Fatmawati Hospital No.32,62 21 765 6287,Insurance—Diversified,,ASBI.JK,
16810,Industrials,88.0,"PT Arkha Jayanti Persada Tbk provides solutions for parts and components. It also manufactures transport equipment; and engages in steel construction, oil and gas, and telecommunication project activities. The company was founded in 2000 and is based in Bogor, Indonesia.",Bogor,62 21 8791 8903,Indonesia,https://www.arkhajayanti.co.id,86400,Jl. Lanbau No. 8,,Specialty Business Services,"RT 06 / RW 09, Karang Asem Barat Citeureup",ARKA.JK,
